ID,Utterance,Speaker,Dialogue_ID,Target
TRAIN_5816,"""Indeed there isn't""... I should really get back to work.",Rachel,615,joy
TRAIN_5817,"Yeah, 'cause otherwise someone might get what they actually ordered.",Phoebe,615,neutral
TRAIN_5818,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",Rachel,615,anger
TRAIN_5819,Awww! Mel Torme died.,Joey,616,sadness
TRAIN_5820,"Joey, that paper’s like a year old!",Monica,616,neutral
TRAIN_5821,Aw! Does that mean the,Joey,616,sadness
TRAIN_5822,Hey.,Ross,616,neutral
TRAIN_5823,Hey.,Joey,616,neutral
TRAIN_5824,You're sure? You're absolutely sure?,Phoebe,617,neutral
TRAIN_5825,"Well, no. But, um, I bet she probably does.",Monica,617,neutral
TRAIN_5826,Probably?,Phoebe,617,neutral
TRAIN_5827,"Yeah, I don't like that word.",Phoebe,617,disgust
TRAIN_5828,Kind of what ‘probably’ really means.,Phoebe,617,neutral
TRAIN_5829,"Yeah, uh-huh.",Phoebe,617,neutral
TRAIN_5830,"Yeah, oh, ""Your mom probably won't kill herself,"" y’know?",Phoebe,617,anger
TRAIN_5831,"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",Phoebe,617,anger
TRAIN_5832,You gotta take care of yourselves!,Phoebe,617,neutral
TRAIN_5833,In,Phoebe,617,neutral
TRAIN_5834,"Bing doesn't seem so weird now, does it?",Chandler,617,neutral
TRAIN_5835,Yoo-hoo! Aaron Litman-Neurolic would like to say hello to his future bride.,Janice,618,joy
TRAIN_5836,Ohhh!  Wow! He kinda takes your breath away doesn’t he?,Rachel,618,joy
TRAIN_5837,He’s a keeper. How are you feeling?,Janice,619,neutral
TRAIN_5838,"Oh, I’m fine.",Rachel,619,neutral
TRAIN_5839,"Can I just say, I really admire what you’re doing. Just raising her all alone.",Janice,619,neutral
TRAIN_5840,"Oh, I’m not doing it alone. I have Ross.",Rachel,619,neutral
TRAIN_5841,"Oh, sure. Now. But what happens when he meets somebody else and gets married?",Janice,619,neutral
TRAIN_5842,"Well then he gets a divorce, it’s Ross!",Rachel,619,neutral
TRAIN_5843,"I’m telling you Rachel, listen to Janice. They all say they’re gonna be there until they start their real family.",Janice,619,neutral
TRAIN_5844,Well I—That’s never gonna happen with Ross.,Rachel,619,sadness
TRAIN_5845,"Oh well that’s what I thought about my first husband, now I’m lucky if my kid gets to spend the weekend with her father and the twins and little Ms. New Boobs.",Janice,619,disgust
TRAIN_5846,"And Tim I just wanna say, good luck here.",Phoebe,620,neutral
TRAIN_5847,Hey. Who’s that?,Ross,621,neutral
TRAIN_5848,New people.,Rachel,621,neutral
TRAIN_5849,What happened to the Disgustingtons?,Ross,621,neutral
TRAIN_5850,They’re having their baby!,Rachel,621,anger
TRAIN_5851,It’s not fair Ross we got here first!,Rachel,621,anger
TRAIN_5852,Right after you left they wheeled her off into delivery.,Rachel,621,neutral
TRAIN_5853,Oh but not before she gave me a juicy shot of little Jamie just crowning away.,Rachel,621,neutral
TRAIN_5854,"Wow! Sorry. So uh, how are the new people?",Ross,621,surprise
TRAIN_5855,Phoebe?,Rachel,622,neutral
TRAIN_5856,Yeah?,Phoebe,622,neutral
TRAIN_5857,"Look at that guy by the window, wow!",Rachel,622,surprise
TRAIN_5858,"He’s awfully short and I think he’s talking to himself. And to be completely honest, he’s not that good in bed.",Phoebe,622,neutral
TRAIN_5859,"Oh, what is wrong with me lately?",Rachel,622,sadness
TRAIN_5860,I mean it’s like every guy I see—I mean look here.,Rachel,622,neutral
TRAIN_5861,"Look at that guy for example, I mean normally that’s not someone I would-would be attracted to, but right now, with the way I’m feeling, all I want to do is rip off his sweatpants and fanny pack.",Rachel,622,neutral
TRAIN_5862,"Wait a second! This is about the fourth month of your pregnancy, right?",Phoebe,622,neutral
TRAIN_5863,Yeah.,Rachel,622,neutral
TRAIN_5864,"This is completely normal, around the fourth month your hormones start going crazy.",Phoebe,622,neutral
TRAIN_5865,Really?! So this has happened to you?,Rachel,622,surprise
TRAIN_5866,Oh absolutely yeah!,Phoebe,622,neutral
TRAIN_5867,"Oh and keep in mind, now, I was carrying triplets so in, y’know, medical terms I was-I was thrice as randy.",Phoebe,622,neutral
TRAIN_5868,"Wow! This explains so much! Last weekend, I went from store to store sitting on Santa’s lap.",Rachel,622,joy
TRAIN_5869,"Yeah. Yeah, I remember trying to steal a cardboard cutout of Evander Holyfield from a",Phoebe,622,neutral
TRAIN_5870,Ugh!,Joey,623,disgust
TRAIN_5871,I don’t know what I’m going to do!,Joey,623,fear
TRAIN_5872,I called the company that sent and th-they don’t care!,Joey,623,anger
TRAIN_5873,"Then I called 9-1-1 and they laughed at me, if this isn’t an emergency, then what is?",Joey,623,anger
TRAIN_5874,Hey guys!,Ross,623,joy
TRAIN_5875,Hey!,Chandler,623,joy
TRAIN_5876,Hey,Joey,623,neutral
TRAIN_5877,"I just wanted to thank you again for last night, what a great party!",Ross,623,joy
TRAIN_5878,And the guys from work had a blast.,Ross,623,joy
TRAIN_5879,"Y’know, one of them had never been to a bachelor party before.",Ross,623,joy
TRAIN_5880,Yeah!,Ross,623,joy
TRAIN_5881,"And-and another one had never been to a party before, so",Ross,623,surprise
TRAIN_5882,"So uh, hey, that uh, that wedding ring, huh? Man, that’s nice!",Joey,623,joy
TRAIN_5883,"Yeah, right!",Ross,623,joy
TRAIN_5884,"I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those",Joey,623,neutral
TRAIN_5885,"That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.",Ross,623,surprise
TRAIN_5886,"So you might say, the ring is irreplaceable?",Chandler,623,surprise
TRAIN_5887,"Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",Ross,623,joy
TRAIN_5888,"So you might say, it’s a magic ring.",Chandler,623,joy
TRAIN_5889,OH MY GOD!! I didn’t really believe it until you just said it!!,Ross,624,surprise
TRAIN_5890,Well obviously only one of us can keep dating her.,Ross,625,neutral
TRAIN_5891,"Obviously! So, how do we decide?",Joey,625,neutral
TRAIN_5892,"Well now let’s-let’s look at this objectively, I think I should date her",Ross,625,neutral
TRAIN_5893,Uh-huh. Uh-huh.,Joey,625,neutral
TRAIN_5894,"That’s interesting, but check this out. I date her",Ross,625,joy
TRAIN_5895,Yeah-yeah I like that but just to go in another direction,Joey,625,neutral
TRAIN_5896,"Okay, okay. This can go on for a while.",Ross,625,neutral
TRAIN_5897,Yeah well we should order some food then.,Joey,625,neutral
TRAIN_5898,"No Joey! Look why don’t, why don’t we just let her decide? Okay? Hey-hey, we’ll",Ross,625,neutral
TRAIN_5899,That sounds fair.,Joey,625,neutral
TRAIN_5900,Maybe I’ll take her to that new French restaurant down the street,Ross,625,neutral
TRAIN_5901,Ah yeah—wait a second now!,Joey,625,anger
TRAIN_5902,Look we’re gonna have to set a spending limit on the date.,Joey,625,neutral
TRAIN_5903,I don’t have the money to take her to a fancy place like that.,Joey,625,anger
TRAIN_5904,"Well sorry, that’s what I do on dates.",Ross,625,neutral
TRAIN_5905,"All right, well I guess I’ll just have to do what I do on dates.",Joey,625,neutral
TRAIN_5906,So let’s decide on the spending limit,Ross,625,neutral
TRAIN_5907,"Yeah. Uh, …a slice……six dollars?",Joey,625,neutral
TRAIN_5908,I was thinking more like a hundred.,Ross,625,neutral
TRAIN_5909,Okay. Can I borrow 94 dollars?,Joey,625,neutral
TRAIN_5910,"Hi, again.",Monica,626,neutral
TRAIN_5911,Hey!,Joey,626,neutral
TRAIN_5912,Hey!,Chandler,626,neutral
TRAIN_5913,"Thank you soo, much.",Monica,626,joy
TRAIN_5914,"Oh, don’t thank me, thank the jerk that never showed up. Okay, I gotta get to get to work.",Chandler,626,anger
TRAIN_5915,You want some help with that?,Monica,626,neutral
TRAIN_5916,"Oh, no thanks, I got it.  No I don’t!",Joey,626,neutral
TRAIN_5917,Whoa! Are you okay?,Monica,626,surprise
TRAIN_5918,"Whew! Stood up to fast, got a little head rush.",Joey,626,surprise
TRAIN_5919,It’s the heat.  And-and the humidity.,Monica,626,neutral
TRAIN_5920,"That’s a uh, that’s a tough combination.",Joey,626,neutral
TRAIN_5921,Do you wanna come in for some lemonade?,Monica,626,neutral
TRAIN_5922,Like you wouldn’t believe.  Wow! This is a great place.,Joey,626,surprise
TRAIN_5923,What do you mean?,Monica,626,neutral
TRAIN_5924,Remember how you said you were really dense about poetry? Oh.,Phoebe,627,neutral
TRAIN_5925,Oh!,Joey,628,surprise
TRAIN_5926,"Hey, somebody left their keys.",Joey,628,neutral
TRAIN_5927,"Ooohh, to a Porsche!",Joey,628,surprise
TRAIN_5928,"Hey Gunther, these yours?",Joey,628,neutral
TRAIN_5929,"Yeah, that’s what I drive. I make four bucks an hour, I saved up for 350 years!",Gunther,628,disgust
TRAIN_5930,Na-uh!  Hey did anybody lose their keys?,Joey,628,neutral
TRAIN_5931,"Joey, why don’t you put them in the lost and found?",Monica,628,neutral
TRAIN_5932,There’s a lost and found?  My shoe!,Joey,628,surprise
TRAIN_5933,You left a shoe here?!,Chandler,628,surprise
TRAIN_5934,"Well, I didn’t realize until I got home.",Joey,628,neutral
TRAIN_5935,I wasn’t gonna walk all the way back down here with one shoe!,Joey,628,neutral
TRAIN_5936,I’m gonna go find that guy’s car and leave a note on the windshield.,Joey,628,neutral
TRAIN_5937,"Oh good, when he comes back for his keys, I’ll be sure to give him your shoe.",Chandler,628,neutral
TRAIN_5938,Great! Thanks.,Joey,628,joy
TRAIN_5939,"Ok, and this is Funny Clown. Funny Clown is only for after his naps, not before his naps or he won't sleep.",Carol,629,neutral
TRAIN_5940,"Carol, we've been through this before, ok?",Ross,629,joy
TRAIN_5941,We have a good time.,Ross,629,joy
TRAIN_5942,"We laugh, we play.",Ross,629,joy
TRAIN_5943,It's like we're father and son.,Ross,629,joy
TRAIN_5944,"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person.",Susan,629,joy
TRAIN_5945,"Oh, this is so cute.",Rachel,629,joy
TRAIN_5946,"Oh, I got that for him.",Susan,629,neutral
TRAIN_5947,My mommies love me. That's clever.,Ross,629,joy
TRAIN_5948,Hello?,Monica,629,neutral
TRAIN_5949,"Oh, Hi, Ju——Hi, Jew!",Monica,629,neutral
TRAIN_5950,Uh huh?,Monica,629,neutral
TRAIN_5951,Uh huh?,Monica,629,neutral
TRAIN_5952,"Ok.  Um, sure, that'd be great.",Monica,629,neutral
TRAIN_5953,See ya then.,Monica,629,neutral
TRAIN_5954,Bye.,Monica,629,neutral
TRAIN_5955,"Did you just say Hi, Jew?",Rachel,629,surprise
TRAIN_5956,"Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith.",Monica,629,neutral
TRAIN_5957,Now there you go! I wouldn’t want my best guest to strain her eyes!,Monica,630,joy
TRAIN_5958,Thanks Monica!,Phoebe,630,joy
TRAIN_5959,Does that smell bother you?,Monica,630,disgust
TRAIN_5960,"What the smell from Joey’s? No, I can hardly smell it over here.",Phoebe,630,surprise
TRAIN_5961,"Well you let me know if you can, because y’know I can bake a pie to cover it.",Monica,630,neutral
TRAIN_5962,"I can smell it a little, bake the pie.",Phoebe,630,joy
TRAIN_5963,Okay!,Monica,630,joy
TRAIN_5964,Okay.,Phoebe,630,neutral
TRAIN_5965,"Hello?  Oh yes, one minute please.  It’s for you. It’s the fire inspector.",Monica,630,neutral
TRAIN_5966,Oh!  Hello?  Yeah this is Phoebe.  Really?!,Phoebe,630,surprise
TRAIN_5967,"Yeah, so it turns out that it wasn’t the hair straightener that started the fire.",Joey,630,neutral
TRAIN_5968,"No-no, it was the candles.",Joey,630,neutral
TRAIN_5969,It’s very not good leaving candles unattended.,Joey,630,neutral
TRAIN_5970,"In fact, one of the first things they teach you in fire school is…  Uhh… Uhh… Okay.",Joey,630,neutral
TRAIN_5971,"Well, I have to go now.",Joey,630,neutral
TRAIN_5972,Joey proposed to me.,Rachel,631,surprise
TRAIN_5973,Is he crazy?! You just had Ross’s baby!,Monica,632,surprise
TRAIN_5974,"Well, I-I said yes.",Rachel,632,fear
TRAIN_5975,What?!,Monica,632,surprise
TRAIN_5976,Are you crazy?,Monica,632,anger
TRAIN_5977,You just had Ross’s baby!,Monica,632,anger
TRAIN_5978,It’s-it’s so  inappropriate.,Monica,632,anger
TRAIN_5979,"No, it’s worse than that.",Monica,632,disgust
TRAIN_5980,It’s wrong.,Monica,632,disgust
TRAIN_5981,It’s… It is bigger than  mine!,Monica,632,surprise
TRAIN_5982,I know.,Rachel,632,neutral
TRAIN_5983,You can’t marry him!,Monica,632,sadness
TRAIN_5984,Why not? I don’t want to do this alone! And he’s such a sweet  guy and he loves me so much.,Rachel,632,sadness
TRAIN_5985,Well do you love him?,Monica,632,neutral
TRAIN_5986,Sure.,Rachel,632,neutral
TRAIN_5987,Sure?,Monica,632,neutral
TRAIN_5988,"Yeah, I mean whatever.",Rachel,632,neutral
TRAIN_5989,"Honey, the question is…do you really want to marry Joey?",Monica,632,sadness
TRAIN_5990,"No. No, I don’t. Could you be a dear and go tell him?",Rachel,632,sadness
TRAIN_5991,So-so you two were married huh? What happened? You just drift apart?,Phoebe,633,neutral
TRAIN_5992,Here comes the bride.,Mrs. Geller,633,joy
TRAIN_5993,Oh my God Monica!,Phoebe,633,surprise
TRAIN_5994,I wanna wear this everyday.,Monica,633,joy
TRAIN_5995,You look so beautiful.,Rachel,633,joy
TRAIN_5996,I’m so happy for me.,Monica,633,joy
TRAIN_5997,Hello?,Rachel,633,neutral
TRAIN_5998,Hey! Did Chandler show up yet?,Joey,633,fear
TRAIN_5999,"Yeah, we got him back. Everything’s fine.",Rachel,633,neutral
TRAIN_6000,Damnit!,Joey,633,anger
TRAIN_6001,"I will be! Listen, I don’t want you teaching my son that stuff anymore. Okay?",Ross,634,anger
TRAIN_6002,Fine.,Rachel,634,neutral
TRAIN_6003,"Fine, but I’ll have you know that once I taught him that stuff he called me Fun Aunt Rachel.",Rachel,634,anger
TRAIN_6004,And I loved being Fun Aunt Rachel but I’ll go back to being Boring and Uncomfortable Aunt Rachel if that’s what you want!,Rachel,634,anger
TRAIN_6005,"No that’s not what I want. Uh, I’m glad you guys were bonding but I",Ross,634,neutral
TRAIN_6006,"Look he doesn’t have any brothers or sisters, somebody’s gonna have to teach him this stuff!",Rachel,634,sadness
TRAIN_6007,And I haven’t taught him anything that a normal 6-year-old doesn’t know anyway!,Rachel,634,neutral
TRAIN_6008,Crap!!,Ben,634,anger
TRAIN_6009,I gotta go!,Rachel,634,neutral
TRAIN_6010,Look at that! Look at that! They’re going into the first class lounge! Do you know what they have in there?,Monica,635,surprise
TRAIN_6011,No.,Chandler,635,neutral
TRAIN_6012,Me neither! We have to get in!,Monica,635,surprise
TRAIN_6013,Just act like you belong.,Chandler,635,neutral
TRAIN_6014,Oh my God! Oranges!,Monica,635,surprise
TRAIN_6015,Shh!  Nice to see you again.,Chandler,635,neutral
TRAIN_6016,"Uh sir, may I see your tickets please?",Airline Employee,635,neutral
TRAIN_6017,"Yes, of course.",Chandler,635,neutral
TRAIN_6018,"I’m sorry, would you move your thumb? I can’t see the seat number.",Airline Employee,635,neutral
TRAIN_6019,"Oh that’s all right, I have it memorized. It’s 1A.",Chandler,635,neutral
TRAIN_6020,Okay!,Rachel,636,joy
TRAIN_6021,Y’know what?,Rachel,636,neutral
TRAIN_6022,I realized it was stupid to get upset about not having a husband and kids.,Rachel,636,joy
TRAIN_6023,All I really needed was a plan.,Rachel,636,neutral
TRAIN_6024,See I wanna have three kids,Rachel,636,neutral
TRAIN_6025,"Oh let me guess, and you wanna have them all at the same time and you wanna have them for your brother.",Phoebe,636,joy
TRAIN_6026,As I was saying… I should probably have the first of the three kids by the time I’m 35 which gives me five years.,Rachel,636,neutral
TRAIN_6027,You spent a hundred dollars. That’s the limit. You’re screwed!,Joey,637,joy
TRAIN_6028,"Uh actually, I sent the flowers before the actual date. So technically,",Ross,637,anger
TRAIN_6029,Oh-oh! So that’s the way it’s gonna be huh? Yeah I can break the rules too y’know!,Joey,637,anger
TRAIN_6030,Oh yeah? What are you gonna do?,Ross,637,anger
TRAIN_6031,I don’t know.,Joey,637,neutral
TRAIN_6032,Why am I not surprised?,Ross,637,disgust
TRAIN_6033,Y’know what Ross? I’m not gonna let you get away with this!,Joey,637,anger
TRAIN_6034,I don’t think you have much choice.,Ross,637,neutral
TRAIN_6035,Well we’ll see!,Joey,637,anger
TRAIN_6036,Bye-bye!,Ross,637,neutral
TRAIN_6037,Yeah bye-bye!  Hey! So just a light layer?,Joey,637,neutral
TRAIN_6038,Yes. Yes. Just here  and there .,Ross,637,neutral
TRAIN_6039,Dad?,Ross,638,neutral
TRAIN_6040,I’m here!,Mr. Geller,638,neutral
TRAIN_6041,Hey!,Ross,638,surprise
TRAIN_6042,"Hi. God, it seems like just yesterday you guys used to come out to watch me work.",Mr. Geller,638,joy
TRAIN_6043,"Dad, we-we can’t believe you’re selling the house.",Ross,638,sadness
TRAIN_6044,"Well, it’s time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling.",Mr. Geller,638,neutral
TRAIN_6045,Let’s grab our stuff and get the hell out of here.,Ross,638,neutral
TRAIN_6046,I’m sorry we can’t store your childhood things anymore.,Mr. Geller,638,sadness
TRAIN_6047,"Oh, that’s okay, I can’t wait to see everything again! All of the memories",Monica,638,joy
TRAIN_6048,"Well, I don’t know what’s in the boxes down here, but I do know there are six or seven",Mr. Geller,638,neutral
TRAIN_6049,I used to,Monica,638,neutral
TRAIN_6050,"Yeah, not as much as you used to love to play uncooked batter eater.",Ross,638,neutral
TRAIN_6051,"Hey, it is unreasonable to expect a child to wait for a",Monica,638,neutral
TRAIN_6052,"Ok, got the vent open.",Ross,639,neutral
TRAIN_6053,"Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!",Phoebe,639,joy
TRAIN_6054,"Ben, you ready?",Ross,639,neutral
TRAIN_6055,"All right, gimme your foot.",Ross,639,neutral
TRAIN_6056,"Ok, on three, Ben.",Ross,639,neutral
TRAIN_6057,"One, two, three.",Ross,639,neutral
TRAIN_6058,"Ok, That's it, Ben.",Ross,639,neutral
TRAIN_6059,What do you see?,Susan,639,neutral
